image_id,item_id,gender,category,view,split,row_in_captions,caption
WOMEN-Rompers_Jumpsuits-id_00001885-01_1_front,id_00001885,WOMEN,Rompers_Jumpsuits,front,train,7745,"The T-shirt the lady wears has short sleeves and it is with cotton fabric and solid color patterns. The neckline of the T-shirt is crew. The lady wears a long trousers, with cotton fabric and pure color patterns."
WOMEN-Rompers_Jumpsuits-id_00001885-01_3_back,id_00001885,WOMEN,Rompers_Jumpsuits,back,train,7746,This lady wears a short-sleeve T-shirt with solid color patterns and a long trousers. The T-shirt is with cotton fabric. The trousers are with cotton fabric and solid color patterns.
WOMEN-Rompers_Jumpsuits-id_00001885-01_7_additional,id_00001885,WOMEN,Rompers_Jumpsuits,additional,train,7747,"Her shirt has short sleeves, cotton fabric and solid color patterns. It has a round neckline. The trousers the person wears is of long length. The trousers are with cotton fabric and solid color patterns."
WOMEN-Rompers_Jumpsuits-id_00001901-02_1_front,id_00001901,WOMEN,Rompers_Jumpsuits,front,train,7748,The female is wearing a tank tank shirt with graphic patterns and a long trousers. The tank shirt is with cotton fabric and its neckline is suspenders. The trousers are with cotton fabric and graphic patterns. There is an accessory on her wrist. This lady has neckwear.
WOMEN-Rompers_Jumpsuits-id_00001901-02_2_side,id_00001901,WOMEN,Rompers_Jumpsuits,side,train,7749,This woman wears a sleeveless tank top with graphic patterns and long trousers. The tank top is with cotton fabric. The trousers are with cotton fabric and graphic patterns. This person has neckwear. The female is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00001901-02_3_back,id_00001901,WOMEN,Rompers_Jumpsuits,back,train,7750,"The tank top the female wears has sleeves cut off and it is with cotton fabric and graphic patterns. The female wears a long trousers, with cotton fabric and graphic patterns. There is an accessory in his her neck."
WOMEN-Rompers_Jumpsuits-id_00001901-02_7_additional,id_00001901,WOMEN,Rompers_Jumpsuits,additional,train,7751,This lady wears a sleeveless tank top with graphic patterns and a long pants. The tank top is with cotton fabric. The neckline of the tank top is suspenders. The pants are with cotton fabric and graphic patterns. There is an accessory on her wrist. There is an accessory in his her neck. There is a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00001946-05_4_full,id_00001946,WOMEN,Rompers_Jumpsuits,full,gallery,7752,The person wears a sleeveless tank top with graphic patterns. The tank top is with cotton fabric. It has a suspenders neckline. The person wears a three-point pants. The pants are with cotton fabric and graphic patterns. There is an accessory on her wrist. There is an accessory in his her neck. This female is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00001949-02_7_additional,id_00001949,WOMEN,Rompers_Jumpsuits,additional,train,7753,This female is wearing a tank tank top with graphic patterns. The tank top is with cotton fabric. It has a suspenders neckline. This female wears a three-point shorts. The shorts are with cotton fabric and graphic patterns. This female wears a ring. The person has neckwear.
WOMEN-Rompers_Jumpsuits-id_00001953-03_1_front,id_00001953,WOMEN,Rompers_Jumpsuits,front,gallery,7754,The person wears a tank tank top with graphic patterns and a long trousers. The tank top is with cotton fabric and its neckline is suspenders. The trousers are with cotton fabric and graphic patterns. There is an accessory on her wrist. The lady is wearing a ring on her finger. The person has neckwear.
WOMEN-Rompers_Jumpsuits-id_00001953-03_2_side,id_00001953,WOMEN,Rompers_Jumpsuits,side,gallery,7755,The person wears a sleeveless tank top with graphic patterns. The tank top is with cotton fabric. The pants the person wears is of long length. The pants are with cotton fabric and graphic patterns. This person has neckwear. There is an accessory on her wrist. There is a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00001953-03_3_back,id_00001953,WOMEN,Rompers_Jumpsuits,back,query,7756,The person is wearing a tank tank top with graphic patterns. The tank top is with cotton fabric. The trousers the person wears is of long length. The trousers are with cotton fabric and graphic patterns. There is an accessory on her wrist. There is an accessory in his her neck.
WOMEN-Rompers_Jumpsuits-id_00001959-02_4_full,id_00001959,WOMEN,Rompers_Jumpsuits,full,train,7757,This person wears a tank tank shirt with graphic patterns. The tank shirt is with cotton fabric. It has a suspenders neckline. The shorts this person wears is of three-point length. The shorts are with cotton fabric and graphic patterns. There is a ring on her finger. There is an accessory in his her neck. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00001974-01_1_front,id_00001974,WOMEN,Rompers_Jumpsuits,front,train,7758,"Her T-shirt has short sleeves, chiffon fabric and solid color patterns. It has a round neckline. The person wears a three-point shorts. The shorts are with chiffon fabric and solid color patterns. This lady is wearing a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00001976-03_1_front,id_00001976,WOMEN,Rompers_Jumpsuits,front,query,7759,This lady is wearing a long-sleeve sweater with solid color patterns and a three-point shorts. The sweater is with cotton fabric. The neckline of the sweater is lapel. The shorts are with cotton fabric and solid color patterns. The female wears a pair of sunglasses. The female is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00001976-04_1_front,id_00001976,WOMEN,Rompers_Jumpsuits,front,gallery,7760,"The sweater this woman wears has long sleeves, its fabric is cotton, and it has pure color patterns. The sweater has a lapel neckline. This woman wears a three-point pants, with cotton fabric and solid color patterns. There is a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00001990-02_4_full,id_00001990,WOMEN,Rompers_Jumpsuits,full,train,7761,The female is wearing a sleeveless tank shirt with graphic patterns. The tank shirt is with cotton fabric and its neckline is suspenders. The pants the female wears is of three-point length. The pants are with cotton fabric and graphic patterns. There is an accessory on her wrist. The person has neckwear. This lady is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002028-01_7_additional,id_00002028,WOMEN,Rompers_Jumpsuits,additional,query,7762,The female is wearing a sleeveless tank shirt with pure color patterns. The tank shirt is with denim fabric. It has a crew neckline. The pants the female wears is of three-point length. The pants are with denim fabric and pure color patterns. There is an accessory in his her neck. There is an accessory on her wrist. This woman wears a pair of socks. There is a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002036-02_4_full,id_00002036,WOMEN,Rompers_Jumpsuits,full,train,7763,"The upper clothing has sleeves cut off, cotton fabric and graphic patterns. The neckline of it is suspenders. The lower clothing is of three-point length. The fabric is cotton and it has graphic patterns. The lady wears a hat. There is an accessory on her wrist. This woman has neckwear. The person is wearing a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00002090-01_1_front,id_00002090,WOMEN,Rompers_Jumpsuits,front,train,7764,This person is wearing a short-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a round neckline. The shorts this person wears is of three-point length. The shorts are with denim fabric and pure color patterns. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002100-02_1_front,id_00002100,WOMEN,Rompers_Jumpsuits,front,train,7765,This lady is wearing a tank tank top with pure color patterns and a long pants. The tank top is with cotton fabric and its neckline is round. The pants are with cotton fabric and pure color patterns. There is an accessory in his her neck. This lady is wearing a ring on her finger. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002100-02_2_side,id_00002100,WOMEN,Rompers_Jumpsuits,side,train,7766,"Her tank top has no sleeves, cotton fabric and solid color patterns. The trousers the lady wears is of long length. The trousers are with cotton fabric and pure color patterns. There is a ring on her finger. This woman has neckwear. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002100-02_7_additional,id_00002100,WOMEN,Rompers_Jumpsuits,additional,train,7767,The lady wears a sleeveless tank top with solid color patterns and a long pants. The tank top is with cotton fabric. The pants are with cotton fabric and solid color patterns. There is an accessory in his her neck. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002118-03_1_front,id_00002118,WOMEN,Rompers_Jumpsuits,front,train,7768,The person wears a tank tank top with solid color patterns and a long trousers. The tank top is with chiffon fabric and its neckline is suspenders. The trousers are with chiffon fabric and pure color patterns. There is an accessory on her wrist. The female is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002118-03_3_back,id_00002118,WOMEN,Rompers_Jumpsuits,back,train,7769,"The tank top the person wears has no sleeves, its fabric is chiffon, and it has pure color patterns. The person wears a long trousers, with chiffon fabric and solid color patterns. This female wears a ring. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002118-04_1_front,id_00002118,WOMEN,Rompers_Jumpsuits,front,train,7770,"The tank top this lady wears has no sleeves and it is with chiffon fabric and solid color patterns. The neckline of the tank top is suspenders. This lady wears a long pants, with chiffon fabric and solid color patterns. This lady is wearing a ring on her finger. The lady is wearing a hat. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002118-04_2_side,id_00002118,WOMEN,Rompers_Jumpsuits,side,train,7771,This person wears a sleeveless tank top with solid color patterns and a long trousers. The tank top is with chiffon fabric and its neckline is suspenders. The trousers are with chiffon fabric and pure color patterns. There is an accessory on her wrist. The person is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002118-04_7_additional,id_00002118,WOMEN,Rompers_Jumpsuits,additional,train,7772,"Her tank shirt has sleeves cut off, chiffon fabric and pure color patterns. The trousers this person wears is of long length. The trousers are with chiffon fabric and pure color patterns. There is an accessory on her wrist. There is a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00002176-06_1_front,id_00002176,WOMEN,Rompers_Jumpsuits,front,query,7773,"Her T-shirt has short sleeves, cotton fabric and pure color patterns. The neckline of it is round. The trousers the person wears is of long length. The trousers are with cotton fabric and pure color patterns. The person wears a ring. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002176-06_2_side,id_00002176,WOMEN,Rompers_Jumpsuits,side,query,7774,This person is wearing a short-sleeve shirt with solid color patterns. The shirt is with cotton fabric. This person wears a long pants. The pants are with cotton fabric and pure color patterns. The lady is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002176-06_7_additional,id_00002176,WOMEN,Rompers_Jumpsuits,additional,gallery,7775,The person wears a short-sleeve shirt with solid color patterns and a long pants. The shirt is with cotton fabric. The pants are with cotton fabric and solid color patterns. There is a ring on her finger. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002176-07_1_front,id_00002176,WOMEN,Rompers_Jumpsuits,front,gallery,7776,This female is wearing a short-sleeve shirt with solid color patterns. The shirt is with cotton fabric and its neckline is round. The trousers this female wears is of long length. The trousers are with cotton fabric and solid color patterns. There is an accessory on her wrist. This woman is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002176-07_7_additional,id_00002176,WOMEN,Rompers_Jumpsuits,additional,query,7777,"Her shirt has short sleeves, cotton fabric and pure color patterns. The neckline of it is round. The pants the person wears is of long length. The pants are with cotton fabric and solid color patterns."
WOMEN-Rompers_Jumpsuits-id_00002178-02_4_full,id_00002178,WOMEN,Rompers_Jumpsuits,full,train,7778,This person wears a short-sleeve shirt with graphic patterns and a three-point shorts. The shirt is with cotton fabric and its neckline is round. The shorts are with cotton fabric and graphic patterns. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002301-03_7_additional,id_00002301,WOMEN,Rompers_Jumpsuits,additional,gallery,7779,"Her tank shirt has sleeves cut off, cotton fabric and graphic patterns. It has a round neckline. This female wears a three-point pants. The pants are with cotton fabric and graphic patterns. The person is wearing a ring on her finger. This female wears a belt. This woman is wearing a hat. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002301-04_1_front,id_00002301,WOMEN,Rompers_Jumpsuits,front,gallery,7780,The person is wearing a tank tank top with solid color patterns. The tank top is with cotton fabric and its neckline is round. The shorts the person wears is of three-point length. The shorts are with cotton fabric and solid color patterns. The female is wearing a ring on her finger. This person has a hat in her head. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002385-02_1_front,id_00002385,WOMEN,Rompers_Jumpsuits,front,train,7781,The female is wearing a tank tank shirt with graphic patterns. The tank shirt is with cotton fabric. It has a suspenders neckline. The pants the female wears is of long length. The pants are with cotton fabric and graphic patterns. There is an accessory on her wrist. This woman has neckwear. This woman is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002385-02_2_side,id_00002385,WOMEN,Rompers_Jumpsuits,side,train,7782,This woman is wearing a sleeveless tank top with graphic patterns and a long pants. The tank top is with cotton fabric and its neckline is suspenders. The pants are with cotton fabric and graphic patterns. There is a ring on her finger. There is an accessory on her wrist. There is an accessory in his her neck.
WOMEN-Rompers_Jumpsuits-id_00002385-02_7_additional,id_00002385,WOMEN,Rompers_Jumpsuits,additional,train,7783,This woman wears a sleeveless tank top with graphic patterns. The tank top is with cotton fabric. This woman wears a long pants. The pants are with cotton fabric and graphic patterns. There is an accessory in his her neck. There is an accessory on her wrist. The person wears a ring.
WOMEN-Rompers_Jumpsuits-id_00002385-03_1_front,id_00002385,WOMEN,Rompers_Jumpsuits,front,train,7784,This woman is wearing a sleeveless tank top with graphic patterns and a long trousers. The tank top is with cotton fabric and its neckline is suspenders. The trousers are with cotton fabric and graphic patterns. This female wears a ring. There is an accessory on her wrist. There is an accessory in his her neck.
WOMEN-Rompers_Jumpsuits-id_00002385-03_2_side,id_00002385,WOMEN,Rompers_Jumpsuits,side,train,7785,"Her tank shirt has no sleeves, cotton fabric and graphic patterns. The neckline of it is suspenders. This person wears a long trousers. The trousers are with cotton fabric and graphic patterns. There is an accessory in his her neck. The lady is wearing a ring on her finger. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002385-03_3_back,id_00002385,WOMEN,Rompers_Jumpsuits,back,train,7786,"The tank top the female wears has sleeves cut off and it is with cotton fabric and graphic patterns. The female wears a long pants, with cotton fabric and graphic patterns. The person wears a ring. There is an accessory on her wrist. The lady has neckwear."
WOMEN-Rompers_Jumpsuits-id_00002385-03_7_additional,id_00002385,WOMEN,Rompers_Jumpsuits,additional,train,7787,"Her tank top has no sleeves, cotton fabric and graphic patterns. It has a suspenders neckline. This person wears a long trousers. The trousers are with cotton fabric and graphic patterns. The person wears a ring. There is an accessory in his her neck. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002386-02_1_front,id_00002386,WOMEN,Rompers_Jumpsuits,front,gallery,7788,This female wears a tank tank shirt with graphic patterns and long trousers. The tank shirt is with cotton fabric. The trousers are with cotton fabric and graphic patterns. There is a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002386-02_7_additional,id_00002386,WOMEN,Rompers_Jumpsuits,additional,query,7789,This lady is wearing a sleeveless tank top with graphic patterns and a long trousers. The tank top is with cotton fabric. The trousers are with cotton fabric and graphic patterns. This lady is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002398-02_1_front,id_00002398,WOMEN,Rompers_Jumpsuits,front,query,7790,The person wears a tank tank shirt with floral patterns and long trousers. The tank shirt is with cotton fabric and it has a round neckline. The trousers are with cotton fabric and floral patterns. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002398-02_2_side,id_00002398,WOMEN,Rompers_Jumpsuits,side,gallery,7791,The lady wears a sleeveless tank top with floral patterns and a long pants. The tank top is with cotton fabric and its neckline is crew. The pants are with cotton fabric and floral patterns. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002398-02_7_additional,id_00002398,WOMEN,Rompers_Jumpsuits,additional,query,7792,"Her tank top has sleeves cut off, cotton fabric and floral patterns. The person wears a long trousers. The trousers are with cotton fabric and floral patterns. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002406-01_4_full,id_00002406,WOMEN,Rompers_Jumpsuits,full,gallery,7793,"Her sweater has long sleeves, cotton fabric and graphic patterns. It has a crew neckline. The pants this woman wears is of three-point length. The pants are with cotton fabric and graphic patterns."
WOMEN-Rompers_Jumpsuits-id_00002412-03_1_front,id_00002412,WOMEN,Rompers_Jumpsuits,front,gallery,7794,"The tank shirt the person wears has no sleeves and its fabric is chiffon. The pattern of it is pure color. The person wears a long pants, with cotton fabric and solid color patterns. There is an accessory on her wrist. This person wears a ring."
WOMEN-Rompers_Jumpsuits-id_00002412-03_3_back,id_00002412,WOMEN,Rompers_Jumpsuits,back,gallery,7795,This woman wears a tank tank top with pure color patterns. The tank top is with cotton fabric. This woman wears a long pants. The pants are with cotton fabric and pure color patterns. There is an accessory on her wrist. There is a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002412-03_7_additional,id_00002412,WOMEN,Rompers_Jumpsuits,additional,query,7796,This lady is wearing a sleeveless tank top with solid color patterns. The tank top is with cotton fabric. This lady wears a long pants. The pants are with cotton fabric and solid color patterns. This person wears a ring. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002412-04_1_front,id_00002412,WOMEN,Rompers_Jumpsuits,front,gallery,7797,"Her tank top has no sleeves, cotton fabric and pure color patterns. The trousers this lady wears is of long length. The trousers are with cotton fabric and pure color patterns. There is an accessory on her wrist. There is a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00002412-04_2_side,id_00002412,WOMEN,Rompers_Jumpsuits,side,query,7798,"The tank shirt the lady wears has no sleeves and it is with cotton fabric and solid color patterns. The lady wears a long pants, with cotton fabric and solid color patterns. There is an accessory on her wrist. There is a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00002412-04_3_back,id_00002412,WOMEN,Rompers_Jumpsuits,back,query,7799,"Her tank top has no sleeves, cotton fabric and pure color patterns. The pants this lady wears is of long length. The pants are with cotton fabric and solid color patterns. The person wears a ring. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002412-04_7_additional,id_00002412,WOMEN,Rompers_Jumpsuits,additional,query,7800,"The tank shirt this female wears has no sleeves and its fabric is cotton. The pattern of it is pure color. This female wears a long trousers, with cotton fabric and solid color patterns. There is an accessory on her wrist."
WOMEN-Rompers_Jumpsuits-id_00002498-02_7_additional,id_00002498,WOMEN,Rompers_Jumpsuits,additional,train,7801,This female wears a tank tank shirt with graphic patterns. The tank shirt is with cotton fabric. This female wears a three-point shorts. The shorts are with cotton fabric and graphic patterns. This lady wears a belt.
WOMEN-Rompers_Jumpsuits-id_00002498-03_7_additional,id_00002498,WOMEN,Rompers_Jumpsuits,additional,train,7802,"The tank shirt this person wears has no sleeves, its fabric is cotton, and it has graphic patterns. This person wears a three-point shorts, with cotton fabric and graphic patterns. This lady is wearing a ring on her finger. This person wears a belt. There is a hat in her head."
WOMEN-Rompers_Jumpsuits-id_00002545-03_1_front,id_00002545,WOMEN,Rompers_Jumpsuits,front,train,7803,"Her tank shirt has sleeves cut off, cotton fabric and solid color patterns. The neckline of it is suspenders. The female wears a long trousers. The trousers are with cotton fabric and solid color patterns. There is an accessory in his her neck. There is an accessory on her wrist. This person is wearing a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00002545-03_2_side,id_00002545,WOMEN,Rompers_Jumpsuits,side,train,7804,"Her tank top has sleeves cut off, cotton fabric and solid color patterns. It has a suspenders neckline. The trousers the female wears is of long length. The trousers are with cotton fabric and pure color patterns. This person has neckwear. This lady wears a ring."
WOMEN-Rompers_Jumpsuits-id_00002545-03_4_full,id_00002545,WOMEN,Rompers_Jumpsuits,full,train,7805,The person wears a sleeveless tank shirt with solid color patterns and a long trousers. The tank shirt is with cotton fabric. The neckline of the tank shirt is suspenders. The trousers are with cotton fabric and solid color patterns. The person has neckwear. There is a ring on her finger. There is an accessory on her wrist.
WOMEN-Rompers_Jumpsuits-id_00002545-04_1_front,id_00002545,WOMEN,Rompers_Jumpsuits,front,train,7806,The person wears a sleeveless tank shirt with pure color patterns. The tank shirt is with cotton fabric. It has a suspenders neckline. The trousers the person wears is of long length. The trousers are with cotton fabric and solid color patterns. This person wears sunglasses. This person is wearing a ring on her finger. The person has neckwear.
WOMEN-Rompers_Jumpsuits-id_00002545-04_2_side,id_00002545,WOMEN,Rompers_Jumpsuits,side,train,7807,"Her tank shirt has sleeves cut off, cotton fabric and pure color patterns. It has a suspenders neckline. The female wears a long pants. The pants are with cotton fabric and solid color patterns. There is an accessory in his her neck. The female wears a ring."
WOMEN-Rompers_Jumpsuits-id_00002545-04_3_back,id_00002545,WOMEN,Rompers_Jumpsuits,back,train,7808,"The tank shirt this lady wears has sleeves cut off and it is with cotton fabric and pure color patterns. This lady wears a long trousers, with cotton fabric and solid color patterns. There is a ring on her finger. The person has neckwear."
WOMEN-Rompers_Jumpsuits-id_00002545-04_4_full,id_00002545,WOMEN,Rompers_Jumpsuits,full,train,7809,"Her tank shirt has sleeves cut off, cotton fabric and solid color patterns. It has a suspenders neckline. The pants this female wears is of long length. The pants are with cotton fabric and pure color patterns. The lady wears sunglasses. This woman wears a ring. This lady has neckwear."
WOMEN-Rompers_Jumpsuits-id_00002548-02_1_front,id_00002548,WOMEN,Rompers_Jumpsuits,front,train,7810,The female wears a short-sleeve T-shirt with solid color patterns and long trousers. The T-shirt is with cotton fabric and it has a round neckline. The trousers are with cotton fabric and pure color patterns.
WOMEN-Rompers_Jumpsuits-id_00002548-02_2_side,id_00002548,WOMEN,Rompers_Jumpsuits,side,train,7811,The lady wears a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric. It has a round neckline. The pants the lady wears is of long length. The pants are with cotton fabric and pure color patterns. The person is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002548-02_7_additional,id_00002548,WOMEN,Rompers_Jumpsuits,additional,train,7812,"The upper clothing has short sleeves, cotton fabric and pure color patterns. The lower clothing is of long length. The fabric is cotton and it has pure color patterns. This female wears a ring."
WOMEN-Rompers_Jumpsuits-id_00002563-03_1_front,id_00002563,WOMEN,Rompers_Jumpsuits,front,train,7813,The lady wears a tank tank shirt with pure color patterns. The tank shirt is with cotton fabric. It has a v-shape neckline. The lady wears a three-point pants. The pants are with cotton fabric and pure color patterns. There is an accessory on her wrist. This female is wearing a ring on her finger. This female has neckwear.
WOMEN-Rompers_Jumpsuits-id_00002579-01_1_front,id_00002579,WOMEN,Rompers_Jumpsuits,front,train,7814,This woman is wearing a tank tank top with other patterns. The tank top is with cotton fabric. It has a v-shape neckline. This woman wears a long pants. The pants are with cotton fabric and other patterns. There is an accessory on her wrist. The person wears a ring.
WOMEN-Rompers_Jumpsuits-id_00002579-01_7_additional,id_00002579,WOMEN,Rompers_Jumpsuits,additional,train,7815,"The tank shirt the female wears has sleeves cut off, its fabric is cotton, and it has other patterns. The female wears a long trousers, with cotton fabric and other patterns. There is an accessory on her wrist. There is a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00002582-01_1_front,id_00002582,WOMEN,Rompers_Jumpsuits,front,train,7816,The lady wears a tank tank shirt with pure color patterns. The tank shirt is with cotton fabric. It has a lapel neckline. The lady wears a long trousers. The trousers are with cotton fabric and pure color patterns. There is an accessory on her wrist. This person wears a belt. The lady wears a ring.
WOMEN-Rompers_Jumpsuits-id_00002582-01_2_side,id_00002582,WOMEN,Rompers_Jumpsuits,side,train,7817,This woman wears a tank tank shirt with pure color patterns. The tank shirt is with cotton fabric. It has a lapel neckline. The trousers this woman wears is of long length. The trousers are with cotton fabric and pure color patterns. This female is wearing a ring on her finger. There is an accessory on her wrist. This person wears a belt.
WOMEN-Rompers_Jumpsuits-id_00002582-01_3_back,id_00002582,WOMEN,Rompers_Jumpsuits,back,train,7818,This lady wears a tank tank shirt with solid color patterns. The tank shirt is with cotton fabric. This lady wears a long pants. The pants are with cotton fabric and solid color patterns. There is an accessory on her wrist. There is a belt on her waist.
WOMEN-Rompers_Jumpsuits-id_00002621-01_1_front,id_00002621,WOMEN,Rompers_Jumpsuits,front,gallery,7819,"Her tank shirt has sleeves cut off, cotton fabric and graphic patterns. It has a suspenders neckline. The trousers the person wears is of long length. The trousers are with cotton fabric and graphic patterns. The lady wears sunglasses. There is an accessory on her wrist. There is a ring on her finger."
WOMEN-Rompers_Jumpsuits-id_00002621-01_2_side,id_00002621,WOMEN,Rompers_Jumpsuits,side,gallery,7820,This lady wears a sleeveless tank shirt with graphic patterns. The tank shirt is with cotton fabric. It has a suspenders neckline. This lady wears a long pants. The pants are with cotton fabric and graphic patterns. There is an accessory on her wrist. There is a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002621-01_3_back,id_00002621,WOMEN,Rompers_Jumpsuits,back,query,7821,"The sweater this woman wears has long sleeves and it is with cotton fabric and graphic patterns. This woman wears a long trousers, with cotton fabric and graphic patterns. This person wears a ring."
WOMEN-Rompers_Jumpsuits-id_00002621-01_4_full,id_00002621,WOMEN,Rompers_Jumpsuits,full,query,7822,This person wears a tank tank shirt with graphic patterns and long pants. The tank shirt is with cotton fabric. The pants are with cotton fabric and graphic patterns. This person wears a ring.
WOMEN-Rompers_Jumpsuits-id_00002621-01_7_additional,id_00002621,WOMEN,Rompers_Jumpsuits,additional,query,7823,The person is wearing a long-sleeve shirt with graphic patterns and a long trousers. The shirt is with cotton fabric. The neckline of the shirt is suspenders. The trousers are with cotton fabric and graphic patterns. There is an accessory on her wrist. The female wears a ring. The lady wears a pair of sunglasses.
WOMEN-Rompers_Jumpsuits-id_00002624-02_4_full,id_00002624,WOMEN,Rompers_Jumpsuits,full,train,7824,The lady wears a short-sleeve shirt with floral patterns. The shirt is with cotton fabric. It has a v-shape neckline. The lady wears a three-point pants. The pants are with cotton fabric and floral patterns. This woman has neckwear. This person wears a ring.
WOMEN-Rompers_Jumpsuits-id_00002632-03_1_front,id_00002632,WOMEN,Rompers_Jumpsuits,front,gallery,7825,The female wears a sleeveless tank shirt with graphic patterns. The tank shirt is with cotton fabric. It has a suspenders neckline. The pants the female wears is of long length. The pants are with cotton fabric and graphic patterns. This lady wears a ring. There is an accessory on her wrist. The lady has neckwear.
WOMEN-Rompers_Jumpsuits-id_00002632-03_2_side,id_00002632,WOMEN,Rompers_Jumpsuits,side,query,7826,"The tank shirt the lady wears has no sleeves and it is with cotton fabric and graphic patterns. The neckline of the tank shirt is suspenders. The lady wears a long trousers, with cotton fabric and graphic patterns. There is a ring on her finger. There is an accessory on her wrist. This lady has neckwear."
WOMEN-Rompers_Jumpsuits-id_00002733-01_4_full,id_00002733,WOMEN,Rompers_Jumpsuits,full,train,7827,"Her tank top has sleeves cut off, cotton fabric and graphic patterns. It has a suspenders neckline. The female wears a three-point shorts. The shorts are with cotton fabric and graphic patterns. There is a belt on her waist."
WOMEN-Rompers_Jumpsuits-id_00002749-02_4_full,id_00002749,WOMEN,Rompers_Jumpsuits,full,query,7828,The female is wearing a tank tank top with floral patterns. The tank top is with cotton fabric and its neckline is suspenders. The pants the female wears is of three-point length. The pants are with cotton fabric and floral patterns. There is an accessory in his her neck. There is an accessory on her wrist. The female wears a ring.
WOMEN-Rompers_Jumpsuits-id_00002761-04_1_front,id_00002761,WOMEN,Rompers_Jumpsuits,front,train,7829,This woman is wearing a short-sleeve shirt with striped patterns. The shirt is with cotton fabric and its neckline is crew. This woman wears a three-point pants. The pants are with cotton fabric and stripe patterns. This woman is wearing a ring on her finger. The female wears a pair of socks.
WOMEN-Rompers_Jumpsuits-id_00002761-05_1_front,id_00002761,WOMEN,Rompers_Jumpsuits,front,train,7830,This lady is wearing a short-sleeve T-shirt with stripe patterns. The T-shirt is with cotton fabric and its neckline is round. The pants this lady wears is of three-point length. The pants are with cotton fabric and striped patterns. This person wears socks in shoes. The female is wearing a ring on her finger.
WOMEN-Rompers_Jumpsuits-id_00002761-06_1_front,id_00002761,WOMEN,Rompers_Jumpsuits,front,train,7831,This person is wearing a short-sleeve T-shirt with striped patterns and a three-point shorts. The T-shirt is with cotton fabric. The neckline of the T-shirt is round. The shorts are with cotton fabric and stripe patterns. There is an accessory on her wrist. This female is wearing socks in shoes.
WOMEN-Rompers_Jumpsuits-id_00002812-03_7_additional,id_00002812,WOMEN,Rompers_Jumpsuits,additional,query,7832,"The sweater this woman wears has long sleeves and it is with cotton fabric and pure color patterns. The neckline of the sweater is round. This woman wears a three-point pants, with cotton fabric and pure color patterns. This female wears a ring. The person wears a hat."
