image_id,product_id,dataset_source,category,clean_caption,path,partition
WOMEN-Dresses-id_00007405-02_1_front,id_00007405,DeepFashion-MultiModal,WOMEN_Dresses,her tank top has no sleeves cotton fabric and floral patterns it has a crew neckline the pants this person wears is of three point length the pants are with cotton fabric and floral patterns the person is wearing a belt this female is wearing a ring on her finger there is an accessory in his her neck,WOMEN-Dresses-id_00007405-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007415-02_1_front,id_00007415,DeepFashion-MultiModal,WOMEN_Dresses,the lady wears a tank tank top with solid color patterns and a three point pants the tank top is with chiffon fabric the pants are with chiffon fabric and pure color patterns there is an accessory on her wrist the female wears a ring,WOMEN-Dresses-id_00007415-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007415-04_1_front,id_00007415,DeepFashion-MultiModal,WOMEN_Dresses,this female is wearing a sleeveless tank top with pure color patterns the tank top is with chiffon fabric the shorts this female wears is of three point length the shorts are with chiffon fabric and solid color patterns there is an accessory on her wrist,WOMEN-Dresses-id_00007415-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007417-01_1_front,id_00007417,DeepFashion-MultiModal,WOMEN_Dresses,this woman wears a tank tank shirt with graphic patterns and a long trousers the tank shirt is with cotton fabric the neckline of the tank shirt is v shape the trousers are with cotton fabric and graphic patterns there is an accessory in his her neck there is an accessory on her wrist this lady wears a ring,WOMEN-Dresses-id_00007417-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007419-02_1_front,id_00007419,DeepFashion-MultiModal,WOMEN_Dresses,this female is wearing a short sleeve t shirt with graphic patterns and a three point pants the t shirt is with cotton fabric and its neckline is v shape the pants are with cotton fabric and solid color patterns there is an accessory on her wrist this person is wearing a ring on her finger,WOMEN-Dresses-id_00007419-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007444-02_1_front,id_00007444,DeepFashion-MultiModal,WOMEN_Dresses,her tank top has sleeves cut off chiffon fabric and floral patterns it has a suspenders neckline the shorts this woman wears is of three point length the shorts are with chiffon fabric and floral patterns this woman is wearing a ring on her finger there is an accessory in his her neck there is an accessory on her wrist,WOMEN-Dresses-id_00007444-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007454-02_1_front,id_00007454,DeepFashion-MultiModal,WOMEN_Dresses,this female is wearing a short sleeve t shirt with striped patterns and a three point shorts the t shirt is with cotton fabric and its neckline is crew the shorts are with cotton fabric and stripe patterns this lady is wearing a ring on her finger,WOMEN-Dresses-id_00007454-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007462-01_1_front,id_00007462,DeepFashion-MultiModal,WOMEN_Dresses,the t shirt the female wears has short sleeves its fabric is cotton and it has graphic patterns the t shirt has a crew neckline the female wears a three quarter pants with cotton fabric and graphic patterns the lady wears a ring this person wears a hat,WOMEN-Dresses-id_00007462-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007475-04_1_front,id_00007475,DeepFashion-MultiModal,WOMEN_Dresses,this woman is wearing a short sleeve shirt with pure color patterns the shirt is with cotton fabric this woman wears a three point shorts the shorts are with cotton fabric and solid color patterns there is an accessory on her wrist there is a ring on her finger,WOMEN-Dresses-id_00007475-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007477-01_1_front,id_00007477,DeepFashion-MultiModal,WOMEN_Dresses,the tank top the person wears has sleeves cut off and it is with cotton fabric and graphic patterns the neckline of the tank top is crew the person wears a three point shorts with cotton fabric and graphic patterns,WOMEN-Dresses-id_00007477-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007477-02_1_front,id_00007477,DeepFashion-MultiModal,WOMEN_Dresses,the person is wearing a tank tank top with graphic patterns and a three point pants the tank top is with cotton fabric and its neckline is round the pants are with cotton fabric and graphic patterns,WOMEN-Dresses-id_00007477-02_1_front.jpg,query
WOMEN-Dresses-id_00007486-04_1_front,id_00007486,DeepFashion-MultiModal,WOMEN_Dresses,her shirt has medium sleeves cotton fabric and graphic patterns the neckline of it is crew the pants this lady wears is of three point length the pants are with cotton fabric and graphic patterns this person wears leggings the female has neckwear there is a hat in her head there is a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007486-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007497-03_1_front,id_00007497,DeepFashion-MultiModal,WOMEN_Dresses,this person is wearing a long sleeve sweater with graphic patterns the sweater is with cotton fabric it has a v shape neckline this person wears a three point pants the pants are with cotton fabric and pure color patterns this lady wears a ring this person has neckwear,WOMEN-Dresses-id_00007497-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007497-05_1_front,id_00007497,DeepFashion-MultiModal,WOMEN_Dresses,the upper clothing has long sleeves cotton fabric and solid color patterns the neckline of it is v shape the lower clothing is of three point length the fabric is cotton and it has solid color patterns there is an accessory in his her neck the person wears a ring,WOMEN-Dresses-id_00007497-05_1_front.jpg,query
WOMEN-Dresses-id_00007499-02_1_front,id_00007499,DeepFashion-MultiModal,WOMEN_Dresses,her shirt has short sleeves mixed fabric and stripe patterns the neckline of it is round the pants this person wears is of three point length the pants are with mixed fabric and striped patterns there is an accessory on her wrist the female is wearing a ring on her finger,WOMEN-Dresses-id_00007499-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007508-01_1_front,id_00007508,DeepFashion-MultiModal,WOMEN_Dresses,this person wears a medium sleeve shirt with stripe patterns and a three point pants the shirt is with cotton fabric and its neckline is crew the pants are with cotton fabric and striped patterns there is a belt on her waist,WOMEN-Dresses-id_00007508-01_1_front.jpg,query
WOMEN-Dresses-id_00007508-02_1_front,id_00007508,DeepFashion-MultiModal,WOMEN_Dresses,this female is wearing a medium sleeve shirt with striped patterns the shirt is with cotton fabric and its neckline is round the shorts this female wears is of three point length the shorts are with cotton fabric and striped patterns this female is wearing a belt,WOMEN-Dresses-id_00007508-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007508-03_1_front,id_00007508,DeepFashion-MultiModal,WOMEN_Dresses,this lady is wearing a medium sleeve shirt with striped patterns and a three point pants the shirt is with cotton fabric and its neckline is round the pants are with cotton fabric and stripe patterns the person wears a belt,WOMEN-Dresses-id_00007508-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007522-01_1_front,id_00007522,DeepFashion-MultiModal,WOMEN_Dresses,the shirt this woman wears has short sleeves and its fabric is cotton the pattern of it is graphic it has a round neckline this woman wears a three point pants with cotton fabric and graphic patterns,WOMEN-Dresses-id_00007522-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007525-01_1_front,id_00007525,DeepFashion-MultiModal,WOMEN_Dresses,this lady is wearing a tank tank shirt with other patterns and a three point shorts the tank shirt is with denim fabric the neckline of the tank shirt is stand the shorts are with denim fabric and complicated patterns this person is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007525-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007527-05_1_front,id_00007527,DeepFashion-MultiModal,WOMEN_Dresses,this female wears a sleeveless tank top with solid color patterns and a three point shorts the tank top is with chiffon fabric and its neckline is suspenders the shorts are with chiffon fabric and pure color patterns the person has neckwear there is an accessory on her wrist,WOMEN-Dresses-id_00007527-05_1_front.jpg,gallery
WOMEN-Dresses-id_00007527-06_1_front,id_00007527,DeepFashion-MultiModal,WOMEN_Dresses,her tank shirt has no sleeves chiffon fabric and solid color patterns the neckline of it is suspenders the shorts this female wears is of three point length the shorts are with chiffon fabric and pure color patterns there is an accessory in his her neck there is an accessory on her wrist this person is wearing a ring on her finger,WOMEN-Dresses-id_00007527-06_1_front.jpg,gallery
WOMEN-Dresses-id_00007534-01_1_front,id_00007534,DeepFashion-MultiModal,WOMEN_Dresses,the upper clothing has long sleeves cotton fabric and graphic patterns the neckline of it is round the lower clothing is of three quarter length the fabric is cotton and it has graphic patterns the lady is wearing a ring on her finger,WOMEN-Dresses-id_00007534-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007535-02_1_front,id_00007535,DeepFashion-MultiModal,WOMEN_Dresses,her tank top has no sleeves chiffon fabric and graphic patterns the neckline of it is v shape the trousers this person wears is of long length the trousers are with chiffon fabric and graphic patterns this female has neckwear there is an accessory on her wrist the person is wearing a ring on her finger,WOMEN-Dresses-id_00007535-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007540-02_1_front,id_00007540,DeepFashion-MultiModal,WOMEN_Dresses,the person wears a tank tank shirt with pure color patterns and long trousers the tank shirt is with chiffon fabric and it has a v shape neckline the trousers are with chiffon fabric and pure color patterns there is an accessory on her wrist this lady has neckwear there is a ring on her finger,WOMEN-Dresses-id_00007540-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007548-01_1_front,id_00007548,DeepFashion-MultiModal,WOMEN_Dresses,her sweater has long sleeves cotton fabric and plaid patterns it has a lapel neckline the pants the female wears is of three quarter length the pants are with cotton fabric and lattice patterns this female is wearing socks in shoes this woman is wearing a belt,WOMEN-Dresses-id_00007548-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007550-01_1_front,id_00007550,DeepFashion-MultiModal,WOMEN_Dresses,the shirt the lady wears has short sleeves its fabric is cotton and it has pure color patterns the lady wears a three point pants with cotton fabric and solid color patterns there is a ring on her finger there is an accessory on her wrist this person is wearing socks in shoes,WOMEN-Dresses-id_00007550-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007551-01_1_front,id_00007551,DeepFashion-MultiModal,WOMEN_Dresses,her shirt has short sleeves cotton fabric and floral patterns the neckline of it is round the pants the lady wears is of three point length the pants are with cotton fabric and floral patterns the person has neckwear this lady is wearing a hat,WOMEN-Dresses-id_00007551-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007559-02_1_front,id_00007559,DeepFashion-MultiModal,WOMEN_Dresses,the upper clothing has no sleeves cotton fabric and color block patterns the neckline of it is crew the lower clothing is of medium length the fabric is cotton and it has color block patterns,WOMEN-Dresses-id_00007559-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007561-01_1_front,id_00007561,DeepFashion-MultiModal,WOMEN_Dresses,her sweater has long sleeves cotton fabric and graphic patterns the neckline of it is lapel the shorts this female wears is of three point length the shorts are with cotton fabric and graphic patterns this lady is wearing a ring on her finger there is an accessory on her wrist there is a belt on her waist this female wears leggings,WOMEN-Dresses-id_00007561-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007565-03_1_front,id_00007565,DeepFashion-MultiModal,WOMEN_Dresses,this lady is wearing a tank tank top with graphic patterns and a three point shorts the tank top is with chiffon fabric the neckline of the tank top is suspenders the shorts are with chiffon fabric and graphic patterns there is an accessory on her wrist the person has neckwear there is a ring on her finger,WOMEN-Dresses-id_00007565-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007565-04_1_front,id_00007565,DeepFashion-MultiModal,WOMEN_Dresses,the lady is wearing a tank tank shirt with graphic patterns and a three point shorts the tank shirt is with chiffon fabric and its neckline is suspenders the shorts are with chiffon fabric and graphic patterns there is a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007565-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007566-02_1_front,id_00007566,DeepFashion-MultiModal,WOMEN_Dresses,the tank shirt this lady wears has sleeves cut off its fabric is cotton and it has graphic patterns the tank shirt has a round neckline this lady wears a long pants with cotton fabric and graphic patterns there is an accessory in his her neck there is an accessory on her wrist this person is wearing a ring on her finger,WOMEN-Dresses-id_00007566-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007566-03_1_front,id_00007566,DeepFashion-MultiModal,WOMEN_Dresses,her tank shirt has sleeves cut off cotton fabric and graphic patterns the female wears a long pants the pants are with cotton fabric and graphic patterns this woman has neckwear the female wears a ring,WOMEN-Dresses-id_00007566-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007586-02_1_front,id_00007586,DeepFashion-MultiModal,WOMEN_Dresses,this person wears a sleeveless tank shirt with pure color patterns and medium pants the tank shirt is with cotton fabric and it has a v shape neckline the pants are with cotton fabric and pure color patterns there is an accessory in his her neck the person is wearing a ring on her finger,WOMEN-Dresses-id_00007586-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007589-01_1_front,id_00007589,DeepFashion-MultiModal,WOMEN_Dresses,this woman is wearing a tank tank top with pure color patterns the tank top is with cotton fabric it has a crew neckline this woman wears a three point shorts the shorts are with cotton fabric and solid color patterns the person is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007589-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007595-02_1_front,id_00007595,DeepFashion-MultiModal,WOMEN_Dresses,the person wears a sleeveless tank shirt with other patterns and a three point shorts the tank shirt is with cotton fabric the neckline of the tank shirt is v shape the shorts are with cotton fabric and other patterns this woman has neckwear there is a ring on her finger the female wears leggings there is an accessory on her wrist,WOMEN-Dresses-id_00007595-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007599-02_1_front,id_00007599,DeepFashion-MultiModal,WOMEN_Dresses,the tank top the lady wears has sleeves cut off its fabric is chiffon and it has floral patterns the tank top has a v shape neckline the lady wears a long pants with chiffon fabric and floral patterns there is a hat in her head,WOMEN-Dresses-id_00007599-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007604-03_1_front,id_00007604,DeepFashion-MultiModal,WOMEN_Dresses,her tank shirt has sleeves cut off chiffon fabric and graphic patterns it has a v shape neckline the female wears a three point pants the pants are with chiffon fabric and graphic patterns there is an accessory on her wrist there is a ring on her finger,WOMEN-Dresses-id_00007604-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007609-01_1_front,id_00007609,DeepFashion-MultiModal,WOMEN_Dresses,the upper clothing has long sleeves cotton fabric and plaid patterns it has a crew neckline the lower clothing is of three point length the fabric is cotton and it has plaid patterns there is an accessory on her wrist this woman is wearing leggings there is a hat in her head this female has neckwear this woman wears a ring,WOMEN-Dresses-id_00007609-01_1_front.jpg,query
WOMEN-Dresses-id_00007609-02_1_front,id_00007609,DeepFashion-MultiModal,WOMEN_Dresses,this woman is wearing a long sleeve sweater with lattice patterns the sweater is with cotton fabric it has a crew neckline this woman wears a three point shorts the shorts are with cotton fabric and lattice patterns there is a hat in her head there is an accessory on her wrist the lady wears a ring there is an accessory in his her neck this woman is wearing leggings,WOMEN-Dresses-id_00007609-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007611-03_1_front,id_00007611,DeepFashion-MultiModal,WOMEN_Dresses,the female wears a sleeveless tank shirt with stripe patterns and three quarter pants the tank shirt is with cotton fabric the pants are with chiffon fabric and solid color patterns there is an accessory on her wrist there is an accessory in his her neck,WOMEN-Dresses-id_00007611-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007614-03_1_front,id_00007614,DeepFashion-MultiModal,WOMEN_Dresses,the upper clothing has long sleeves cotton fabric and stripe patterns it has a lapel neckline the lower clothing is of three point length the fabric is cotton and it has striped patterns the person is wearing a ring on her finger,WOMEN-Dresses-id_00007614-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007618-02_1_front,id_00007618,DeepFashion-MultiModal,WOMEN_Dresses,this woman wears a sleeveless tank top with pure color patterns and three point pants the tank top is with chiffon fabric and it has a lapel neckline the pants are with chiffon fabric and solid color patterns there is an accessory on her wrist this person wears sunglasses this person wears a ring,WOMEN-Dresses-id_00007618-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007622-01_1_front,id_00007622,DeepFashion-MultiModal,WOMEN_Dresses,this woman is wearing a long sleeve shirt with floral patterns the shirt is with chiffon fabric it has a round neckline the shorts this woman wears is of three point length the shorts are with chiffon fabric and floral patterns,WOMEN-Dresses-id_00007622-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007637-03_1_front,id_00007637,DeepFashion-MultiModal,WOMEN_Dresses,this woman is wearing a long sleeve sweater with graphic patterns the sweater is with chiffon fabric it has a round neckline this woman wears a three point pants the pants are with chiffon fabric and graphic patterns this person has neckwear the person wears a ring,WOMEN-Dresses-id_00007637-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007640-01_1_front,id_00007640,DeepFashion-MultiModal,WOMEN_Dresses,the lady is wearing a short sleeve t shirt with floral patterns the t shirt is with cotton fabric the lady wears a three point shorts the shorts are with cotton fabric and floral patterns there is a ring on her finger,WOMEN-Dresses-id_00007640-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007641-01_1_front,id_00007641,DeepFashion-MultiModal,WOMEN_Dresses,this person wears a sleeveless tank shirt with pure color patterns and a three point pants the tank shirt is with cotton fabric the neckline of the tank shirt is round the pants are with cotton fabric and pure color patterns this woman is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007641-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007650-03_1_front,id_00007650,DeepFashion-MultiModal,WOMEN_Dresses,the person is wearing a long sleeve shirt with pure color patterns and a long pants the shirt is with cotton fabric and its neckline is round the pants are with cotton fabric and pure color patterns the female has neckwear this woman wears a ring,WOMEN-Dresses-id_00007650-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007650-04_1_front,id_00007650,DeepFashion-MultiModal,WOMEN_Dresses,her sweater has long sleeves cotton fabric and pure color patterns it has a round neckline the person wears a long trousers the trousers are with cotton fabric and solid color patterns the person wears a ring there is an accessory in his her neck,WOMEN-Dresses-id_00007650-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007667-01_1_front,id_00007667,DeepFashion-MultiModal,WOMEN_Dresses,this woman is wearing a tank tank top with pure color patterns and a three point pants the tank top is with denim fabric the neckline of the tank top is lapel the pants are with denim fabric and solid color patterns there is a belt on her waist,WOMEN-Dresses-id_00007667-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007671-01_1_front,id_00007671,DeepFashion-MultiModal,WOMEN_Dresses,the person is wearing a tank tank shirt with solid color patterns and a three quarter pants the tank shirt is with cotton fabric the neckline of the tank shirt is round the pants are with cotton fabric and solid color patterns there is an accessory on her wrist,WOMEN-Dresses-id_00007671-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007677-01_1_front,id_00007677,DeepFashion-MultiModal,WOMEN_Dresses,the shirt the person wears has medium sleeves and it is with cotton fabric and graphic patterns the neckline of the shirt is round the person wears a three point pants with cotton fabric and graphic patterns there is an accessory on her wrist this person is wearing a ring on her finger,WOMEN-Dresses-id_00007677-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007688-02_1_front,id_00007688,DeepFashion-MultiModal,WOMEN_Dresses,the female is wearing a long sleeve sweater with graphic patterns and a three point pants the sweater is with cotton fabric the neckline of the sweater is v shape the pants are with cotton fabric and graphic patterns the lady wears a belt there is an accessory on her wrist there is a hat in her head this woman is wearing a ring on her finger,WOMEN-Dresses-id_00007688-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007692-02_1_front,id_00007692,DeepFashion-MultiModal,WOMEN_Dresses,the upper clothing has long sleeves cotton fabric and graphic patterns it has a v shape neckline the lower clothing is of three point length the fabric is cotton and it has graphic patterns there is an accessory in his her neck there is an accessory on her wrist this female wears a ring,WOMEN-Dresses-id_00007692-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007693-01_1_front,id_00007693,DeepFashion-MultiModal,WOMEN_Dresses,the tank shirt the lady wears has no sleeves and its fabric is cotton the pattern of it is graphic it has a suspenders neckline the lady wears a three point pants with cotton fabric and solid color patterns there is a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007693-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007701-02_1_front,id_00007701,DeepFashion-MultiModal,WOMEN_Dresses,this lady wears a sleeveless tank shirt with solid color patterns and three point shorts the tank shirt is with cotton fabric and it has a suspenders neckline the shorts are with cotton fabric and pure color patterns there is a ring on her finger there is an accessory in his her neck,WOMEN-Dresses-id_00007701-02_1_front.jpg,query
WOMEN-Dresses-id_00007701-03_1_front,id_00007701,DeepFashion-MultiModal,WOMEN_Dresses,this female is wearing a sleeveless tank top with solid color patterns the tank top is with cotton fabric and its neckline is suspenders the pants this female wears is of three point length the pants are with cotton fabric and pure color patterns there is a ring on her finger this woman has neckwear there is an accessory on her wrist,WOMEN-Dresses-id_00007701-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007724-01_1_front,id_00007724,DeepFashion-MultiModal,WOMEN_Dresses,this woman is wearing a sleeveless tank shirt with solid color patterns and a medium shorts the tank shirt is with cotton fabric the neckline of the tank shirt is round the shorts are with cotton fabric and solid color patterns this woman wears socks in shoes this person wears a ring,WOMEN-Dresses-id_00007724-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007725-03_1_front,id_00007725,DeepFashion-MultiModal,WOMEN_Dresses,the tank top this person wears has sleeves cut off and it is with cotton fabric and solid color patterns the neckline of the tank top is square this person wears a three point pants with cotton fabric and pure color patterns this woman has neckwear there is an accessory on her wrist there is a ring on her finger,WOMEN-Dresses-id_00007725-03_1_front.jpg,gallery
WOMEN-Dresses-id_00007725-04_1_front,id_00007725,DeepFashion-MultiModal,WOMEN_Dresses,the lady wears a tank tank shirt with solid color patterns the tank shirt is with cotton fabric it has a square neckline the shorts the lady wears is of three point length the shorts are with cotton fabric and pure color patterns there is an accessory in his her neck there is a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007725-04_1_front.jpg,query
WOMEN-Dresses-id_00007737-02_1_front,id_00007737,DeepFashion-MultiModal,WOMEN_Dresses,her tank shirt has sleeves cut off chiffon fabric and graphic patterns it has a suspenders neckline the trousers the person wears is of long length the trousers are with chiffon fabric and pure color patterns there is a ring on her finger,WOMEN-Dresses-id_00007737-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007742-01_1_front,id_00007742,DeepFashion-MultiModal,WOMEN_Dresses,her shirt has short sleeves chiffon fabric and pure color patterns the neckline of it is v shape the pants this lady wears is of three point length the pants are with chiffon fabric and pure color patterns there is a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007742-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007743-01_1_front,id_00007743,DeepFashion-MultiModal,WOMEN_Dresses,this female wears a tank tank top with solid color patterns and three point pants the tank top is with denim fabric and it has a suspenders neckline the pants are with denim fabric and solid color patterns there is a ring on her finger there is an accessory in his her neck there is an accessory on her wrist,WOMEN-Dresses-id_00007743-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007745-02_1_front,id_00007745,DeepFashion-MultiModal,WOMEN_Dresses,the tank shirt the lady wears has no sleeves and it is with cotton fabric and floral patterns the neckline of the tank shirt is v shape the lady wears a three point pants with cotton fabric and floral patterns the female has neckwear there is an accessory on her wrist there is a ring on her finger,WOMEN-Dresses-id_00007745-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007745-04_1_front,id_00007745,DeepFashion-MultiModal,WOMEN_Dresses,the female is wearing a sleeveless tank shirt with floral patterns and a three point shorts the tank shirt is with cotton fabric and its neckline is crew the shorts are with cotton fabric and floral patterns this female wears a ring there is an accessory on her wrist,WOMEN-Dresses-id_00007745-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007747-02_1_front,id_00007747,DeepFashion-MultiModal,WOMEN_Dresses,this person wears a sleeveless tank top with graphic patterns and long pants the tank top is with cotton fabric and it has a square neckline the pants are with cotton fabric and graphic patterns there is an accessory in his her neck there is an accessory on her wrist there is a ring on her finger,WOMEN-Dresses-id_00007747-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007751-01_1_front,id_00007751,DeepFashion-MultiModal,WOMEN_Dresses,the tank top this woman wears has sleeves cut off and its fabric is cotton the pattern of it is graphic it has a suspenders neckline this woman wears a three quarter pants with cotton fabric and graphic patterns there is an accessory on her wrist there is a ring on her finger,WOMEN-Dresses-id_00007751-01_1_front.jpg,gallery
WOMEN-Dresses-id_00007754-02_1_front,id_00007754,DeepFashion-MultiModal,WOMEN_Dresses,the upper clothing has no sleeves cotton fabric and floral patterns the neckline of it is round the lower clothing is of three point length the fabric is cotton and it has floral patterns the female wears a ring there is an accessory in his her neck there is an accessory on her wrist,WOMEN-Dresses-id_00007754-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007766-02_1_front,id_00007766,DeepFashion-MultiModal,WOMEN_Dresses,this lady is wearing a medium sleeve shirt with graphic patterns and a three point pants the shirt is with cotton fabric the neckline of the shirt is v shape the pants are with cotton fabric and graphic patterns the female is wearing a ring on her finger there is an accessory on her wrist the female has neckwear,WOMEN-Dresses-id_00007766-02_1_front.jpg,gallery
WOMEN-Dresses-id_00007769-04_1_front,id_00007769,DeepFashion-MultiModal,WOMEN_Dresses,this person is wearing a sleeveless tank shirt with solid color patterns the tank shirt is with cotton fabric the shorts this person wears is of three point length the shorts are with cotton fabric and pure color patterns there is an accessory on her wrist this lady wears a ring,WOMEN-Dresses-id_00007769-04_1_front.jpg,query
WOMEN-Dresses-id_00007769-05_1_front,id_00007769,DeepFashion-MultiModal,WOMEN_Dresses,this lady is wearing a sleeveless tank top with solid color patterns and a three point shorts the tank top is with cotton fabric the shorts are with cotton fabric and pure color patterns the lady is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Dresses-id_00007769-05_1_front.jpg,gallery
WOMEN-Dresses-id_00007769-06_1_front,id_00007769,DeepFashion-MultiModal,WOMEN_Dresses,the person wears a tank tank top with solid color patterns and a three point pants the tank top is with cotton fabric the pants are with cotton fabric and pure color patterns there is an accessory on her wrist the female is wearing a ring on her finger,WOMEN-Dresses-id_00007769-06_1_front.jpg,gallery
WOMEN-Dresses-id_00007769-07_1_front,id_00007769,DeepFashion-MultiModal,WOMEN_Dresses,the person is wearing a sleeveless tank shirt with pure color patterns the tank shirt is with cotton fabric the pants the person wears is of three point length the pants are with cotton fabric and solid color patterns there is an accessory on her wrist the lady is wearing a ring on her finger,WOMEN-Dresses-id_00007769-07_1_front.jpg,gallery
WOMEN-Dresses-id_00007785-05_1_front,id_00007785,DeepFashion-MultiModal,WOMEN_Dresses,this female is wearing a sleeveless tank shirt with pure color patterns the tank shirt is with cotton fabric and its neckline is suspenders this female wears a three point pants the pants are with cotton fabric and pure color patterns there is an accessory in his her neck this female wears a ring,WOMEN-Dresses-id_00007785-05_1_front.jpg,gallery
WOMEN-Dresses-id_00007785-06_1_front,id_00007785,DeepFashion-MultiModal,WOMEN_Dresses,this female wears a tank tank shirt with solid color patterns the tank shirt is with cotton fabric it has a suspenders neckline this female wears a three point pants the pants are with cotton fabric and solid color patterns this woman wears a ring there is an accessory in his her neck,WOMEN-Dresses-id_00007785-06_1_front.jpg,gallery
WOMEN-Dresses-id_00007785-07_1_front,id_00007785,DeepFashion-MultiModal,WOMEN_Dresses,the tank top this lady wears has no sleeves its fabric is cotton and it has pure color patterns the tank top has a suspenders neckline this lady wears a three point shorts with cotton fabric and pure color patterns there is an accessory in his her neck there is a ring on her finger,WOMEN-Dresses-id_00007785-07_1_front.jpg,gallery
WOMEN-Dresses-id_00007785-08_1_front,id_00007785,DeepFashion-MultiModal,WOMEN_Dresses,this person is wearing a sleeveless tank shirt with solid color patterns the tank shirt is with cotton fabric it has a suspenders neckline this person wears a three point pants the pants are with cotton fabric and pure color patterns there is an accessory in his her neck there is a ring on her finger,WOMEN-Dresses-id_00007785-08_1_front.jpg,gallery
WOMEN-Dresses-id_00007786-04_1_front,id_00007786,DeepFashion-MultiModal,WOMEN_Dresses,the tank top this lady wears has sleeves cut off its fabric is cotton and it has striped patterns this lady wears a three point shorts with cotton fabric and striped patterns this lady wears a ring,WOMEN-Dresses-id_00007786-04_1_front.jpg,gallery
WOMEN-Dresses-id_00007786-05_1_front,id_00007786,DeepFashion-MultiModal,WOMEN_Dresses,the person wears a tank tank top with stripe patterns and three point pants the tank top is with cotton fabric the pants are with cotton fabric and stripe patterns the person is wearing a ring on her finger,WOMEN-Dresses-id_00007786-05_1_front.jpg,gallery
